id,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,Hardness
411,96.0,11.463996000000002,12.0,4.78125,26.20264325,11.914884375,2.6340625,1.7199999999999998,0.94625,0.4826418750000001,1.17448,6.5
412,90.0,11.463996000000002,20.0,4.4,40.689515,11.14446,2.8680000000000003,1.6880000000000002,0.836,0.4618992,3.8764,2.5
413,92.0,8.337992,5.2,3.2,11.663548,12.3734,2.5640000000000005,1.4580000000000002,0.642,0.687868,0.26619,2.5
414,38.0,3.555328,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.99,1.106666666666667,0.4878333333333333,0.78534,3.8
415,338.0,36.095296000000005,10.111111111111107,4.4444444444444455,20.052981069333327,11.634466666666668,2.83,1.724444444444445,0.9155555555555556,0.4983866666666667,0.65306,5.3
416,36.0,9.577996,18.0,4.0,41.00166668,10.39875,2.502,1.765,0.8480000000000001,0.49901,1.6334,5.5
417,106.0,19.6268275,11.3,4.0,22.111243,12.20004,2.7950000000000004,1.5419999999999998,0.703,0.5896600000000001,1.08889,3.8
418,108.0,7.734660000000001,10.8,4.75,21.985986,11.1479375,2.705,1.765,0.945,0.49463625,0.80362,6.0
419,90.0,7.4428315,10.0,5.0,20.9940862215,11.28095,2.865,1.7,0.965,0.476095,0.76486,5.5
420,86.0,8.941324,14.333333333333336,5.333333333333333,30.645953666333327,11.75455,2.79,1.7533333333333332,0.9666666666666668,0.4830383333333333,1.00843,5.5
421,108.0,8.228992,10.8,4.4,21.5029424,11.17714,2.7380000000000004,1.7280000000000002,0.928,0.48502,0.68988,3.0
422,41.0,3.253996,10.8,4.8,21.654418,11.17714,2.675,1.736,0.9259999999999998,0.498984,0.87067,6.0
423,439.0,0.7558488000000001,7.568965517241379,4.2586206896551735,14.963319591034482,12.261489655172417,2.768793103448276,1.4634332833583208,0.6862068965517241,0.6175377586206897,0.62275,3.5
424,96.0,20.834,48.0,4.0,116.3255,10.39875,2.24,2.015,1.1800000000000002,0.448895,3.72067,1.3
425,100.0,7.734660000000001,10.0,5.0,20.255278375,11.719925,2.815,1.62625,0.84875,0.4931925,0.69605,5.8
426,98.0,13.477328,49.0,4.0,90.2267,9.273855,1.985,1.93,1.1800000000000002,0.448895,6.0674,2.5
427,235.0,60.67400000000001,20.2,3.2,47.3154225304,8.79744,2.572,1.904,1.045,0.4743239999999999,2.312,3.0
428,128.0,8.337992,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,0.86737,6.0
429,515.0,61.237971,11.6,4.8,24.085483,10.75912,2.585,1.732,0.914,0.4927189999999999,1.11239,5.5
430,46.0,10.507072,20.5,4.0,47.8025,9.01375,2.045,1.907,1.14,0.40338,9.08,5.5
431,131.0,18.952664,21.83333333333333,4.666666666666667,50.61352,11.795966666666668,2.8816666666666664,1.711666666666667,0.9733333333333332,0.4736966666666666,2.62853,5.8
432,158.0,11.621655,6.842105263157895,3.789473684210527,12.188505263157897,12.188505263157897,2.6578947368421053,1.5047368421052632,0.6736842105263158,0.6531652631578947,0.6415,4.5
433,220.0,11.35441075,22.0,4.666666666666667,55.80676874999999,11.139125000000002,2.768333333333333,1.76,0.9833333333333332,0.4729766666666666,2.54439,4.5
434,92.0,7.558488000000001,10.2,4.8,20.077018,11.33044,2.7060000000000004,1.6980000000000002,0.892,0.498454,0.78394,5.5
435,43.0,0.7558245,7.4,4.8,14.610803,12.44432772277228,2.77,1.5509999999999995,0.708,0.5982450000000001,0.75585,2.3
436,42.0,10.207996,9.2,4.8,18.5863611398,11.38168,2.72,1.7420000000000002,0.86,0.49282,0.69411,5.5
437,322.0,38.214,64.4,5.6,160.15216,8.31996,2.0200000000000005,2.064,1.4220000000000002,0.40338,0.69605,1.8
438,97.0,9.014328,11.5,4.75,24.556188775,11.510862500000002,2.76675,1.7262499999999998,0.92,0.4960699999999999,1.02228,6.0
439,68.0,9.179328,22.5,4.5,54.27519833333333,10.52605,2.495,1.925,0.945,0.4679350000000001,1.22915,6.5
440,68.0,7.876747749999999,10.0,5.0,22.212725,10.39875,2.72,1.86625,0.98,0.48663625,1.85225,3.8
441,132.0,8.329324,11.0,4.333333333333333,22.088434166666666,11.2603,2.500833333333333,1.7041666666666666,1.0133333333333334,0.4982824999999999,0.75677,5.5
442,200.0,21.153992,10.0,4.0,20.15577185,11.139125000000002,2.755,1.6705,0.889,0.4927359999999999,1.0408,4.0
443,30.0,1.7428315,6.0,3.2,11.663548,12.41584,2.518,1.394,0.6639999999999999,0.4775399999999999,0.13266,2.5
444,192.0,30.821992,49.0,5.0,119.6295,8.21315,2.298,1.91,1.1840000000000002,0.4673040000000001,6.313,2.5
445,106.0,5.203996,10.4,4.6,21.0615472413,11.0881,2.8360000000000003,1.7400000000000002,0.86,0.4960699999999999,0.27146,6.0
446,96.0,8.42666,12.0,4.75,24.50301875,11.1479375,2.705,1.765,0.945,0.4822649999999999,1.51422,5.0
447,90.0,14.632,10.0,4.977777777777779,20.2988926326,11.634466666666668,2.8377777777777777,1.7164444444444449,0.7955555555555555,0.4943833333333333,1.09628,5.5
448,6.0,1.741332,6.0,4.0,12.0096,11.2603,2.55,1.7,0.75,0.49954,0.53275,10.0
449,222.0,43.23,31.714285714285715,3.7142857142857135,70.671885,9.085314285714286,2.22,1.94,1.2,0.4635042857142858,5.80644,2.3
450,46.0,8.84,24.66666666666667,5.6,53.4902833333333,9.08885,1.985,1.88,1.13,0.4714,4.5665,3.8
451,74.0,14.883996000000002,14.4,4.4,29.568292,11.14446,2.684,1.66,0.92,0.49282,1.9368,4.0
452,232.0,17.623983999999997,11.1,4.8,24.50301875,11.28095,2.757,1.711,0.9110000000000004,0.476095,0.93456,2.8
453,64.0,10.207996,32.0,4.8,74.71870600000003,10.75912,2.352,1.8200000000000005,1.104,0.474714,4.08822,2.0
454,42.0,1.7431599999999998,8.4,4.333333333333333,16.583821666666665,11.79886,2.648,1.5508333333333333,0.8480000000000001,0.5568373333333334,0.62375,5.5
455,398.5,40.412,35.36,5.2,83.4618,9.1302,2.279,1.908,1.265,0.44942,5.54914,2.5
456,102.0,7.957992,10.4,4.4,20.077018,10.93895,2.352,1.904,0.9229999999999998,0.499404,0.93456,2.5
457,100.0,7.558488000000001,10.0,4.8,20.3920334,11.46526,2.708,1.747,0.8800000000000001,0.498454,0.78534,5.5
458,36.0,9.683996,18.0,4.0,37.27215,9.01375,2.115,1.855,1.1275,0.4743239999999999,1.3459,3.3
459,114.0,8.505991999999999,11.6,4.8,23.0113257,10.565180000000002,2.755,1.6310000000000002,0.86,0.496484,1.07443,6.0
460,144.0,36.09799200000001,14.8125,4.78125,33.739258,11.38168,2.66375,1.7940625,0.936,0.4826418750000001,1.8688,5.5
461,250.0,34.18948,12.5,4.8,25.7926972413,11.47577,2.799,1.7574999999999998,0.899,0.490376,1.74944,2.8
462,144.0,32.91,48.0,3.6666666666666665,114.97573,9.512,2.0733333333333333,1.904,1.2333333333333334,0.4315125,6.17571,6.5
463,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.93524,7.0
464,30.0,8.359328,10.0,4.333333333333333,20.02735333333333,11.354766666666668,2.806666666666666,1.7133333333333336,0.8066666666666666,0.4995066666666667,0.91755,6.0
465,58.0,6.508664,12.666666666666664,4.666666666666667,26.024935442,11.556733333333336,2.7533333333333334,1.7516666666666667,0.9666666666666668,0.4878333333333333,1.48857,6.3
466,240.0,18.20623425,8.275862068965518,4.0,16.427376396551722,11.740727586206898,2.623793103448276,1.5662068965517242,0.7524137931034482,0.6166913793103449,0.65972,5.5
467,200.0,14.883996000000002,10.0,4.8,20.15577185,11.33044,2.7845,1.7200000000000002,0.892,0.49954,0.76544,6.8
468,90.0,11.463996000000002,18.0,5.6,39.568056,12.0863,2.8280000000000003,1.6520000000000004,0.8640000000000001,0.476196,2.53683,1.5
469,120.0,8.337992,12.0,4.8,24.789618,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498984,1.83476,6.0
470,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.626,0.91,0.4927189999999999,0.79244,6.0
471,410.0,32.836996000000006,9.1875,5.78125,18.5465357192,11.914884375,2.655,1.70375,0.818125,0.59942625,0.73241,6.5
472,120.0,14.485992,10.0,4.8,20.9941265318,11.777640000000002,2.698,1.7574999999999998,0.8959999999999999,0.491678,0.4966,6.8
473,70.0,3.443996,4.4,3.2,9.5596846,12.04083,2.5660000000000003,1.4580000000000002,0.642,0.687868,0.1391,2.5
474,64.0,7.441332000000001,32.0,4.0,72.2365,8.21315,1.9866666666666664,2.015,1.1800000000000002,0.448895,1.7,2.0
475,246.0,26.015984,12.3,4.6,25.023328,10.987245,2.665,1.7795,0.946,0.4957955,1.71759,6.8
476,100.0,15.43,50.0,4.0,117.386335,9.01375,2.445,2.045,1.265,0.42668,9.08,2.5
477,92.0,15.266328,30.66666666666667,4.0,68.56273,8.71425,1.95,1.913333333333333,1.2133333333333332,0.4488266666666667,7.715,2.5
478,100.0,6.07141175,10.0,4.8,20.2988926326,11.10535,2.755,1.72,0.8800000000000001,0.4927189999999999,0.8117,6.5
479,131.0,26.745328000000004,22.83333333333333,4.666666666666667,54.27519833333333,9.101866666666666,2.248333333333333,1.913333333333333,1.2133333333333332,0.4736966666666666,5.48,4.0
480,180.0,13.7558245,5.0,3.5,9.559684638888893,12.752929411764706,2.7762962962962963,1.381919191919192,0.5604040404040405,0.7536170370370372,0.6267,2.8
481,80.0,13.551332,31.1,4.8,69.59212799999999,9.65936,2.445,1.908,1.4220000000000002,0.4315125,6.77567,3.8
482,100.0,15.2995000000003,30.0,4.0,67.9394,9.370384,2.305,1.907,1.2145,0.468765,3.26948,3.8
483,64.0,10.507072,32.0,4.0,72.2355,10.273855,2.19,1.87,1.16,0.47888,1.03544,4.0
484,126.0,20.415992000000006,28.8,5.6,67.9394,11.33044,2.884,1.7880000000000005,0.914,0.4673040000000001,3.52186,2.3
485,46.0,8.885992,23.0,4.0,48.7195,10.89726,2.115,1.905,1.12,0.47888,4.08822,3.8
486,106.0,23.576975,35.5,5.6,78.8410375,10.5015125,2.81875,1.815,0.9825,0.47382125,4.01089,2.8
487,82.0,10.507072,42.0,4.0,103.49857999999998,9.0872,2.2225,1.905,1.135,0.4628675,4.57578,3.8
488,52.0,9.107996000000002,21.0,5.0,43.952,9.1312,2.205,1.955,1.14,0.4822649999999999,4.86505,4.0
489,42.0,4.9568275,7.4,4.2,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.2061,2.8
490,126.0,26.090000000000003,31.5,4.25,70.92449475,9.3117,1.9775,1.8875,1.1949999999999998,0.4448824999999999,6.17571,5.8
491,110.0,3.555328,4.666666666666667,3.6666666666666665,8.808713333333333,13.51252,2.668,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.40319,2.3
492,66.0,11.463996000000002,22.0,4.0,43.498522,12.0863,2.934,1.626,0.836,0.476196,5.00311,3.5
493,114.0,7.957992,11.4,4.4,23.170338,10.75912,2.572,1.796,1.028,0.481478,0.99502,5.5
494,92.0,6.697992,9.2,4.8,18.439538,10.78917,2.805,1.656,0.8480000000000001,0.49512,0.85961,3.5
495,522.0,65.15992800000001,10.6,4.8,21.9893120372,11.79886,2.805,1.656,0.8480000000000001,0.5559728000000002,1.08186,3.8
496,134.0,17.593,21.83333333333333,5.333333333333333,49.50308166666667,11.128333333333332,2.500833333333333,1.78,0.9933333333333336,0.4737466666666667,0.92003,6.0
497,80.0,7.312664,10.0,5.333333333333333,20.325236749666672,11.5267,2.9266666666666663,1.7166666666666668,0.8933333333333332,0.4912400000000001,1.06784,6.5
498,58.0,10.637324,19.33333333333333,4.666666666666667,39.987666666666655,9.159866666666668,2.33,1.88,1.106666666666667,0.4878333333333333,1.2832,5.8
499,235.0,20.807992,11.111111111111107,4.4444444444444455,23.266858111136,11.867522222222226,2.725555555555555,1.7255555555555555,0.7511111111111111,0.6081561111111111,1.38697,5.8
500,110.0,23.0,36.66666666666666,2.6666666666666665,83.46173333333333,8.2366,2.2,2.0866666666666664,1.346666666666667,0.4053733333333333,7.66667,3.8
501,98.0,9.107996000000002,14.8,4.8,29.525338,10.833850000000002,2.83,1.7400000000000002,0.86,0.4820359999999999,1.43111,6.0
502,110.0,13.747992000000002,12.4,4.2,26.2309856,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.491714,2.37162,5.5
503,86.0,11.874,35.333333333333336,4.0,111.34115,9.072366666666667,2.455,1.923333333333333,1.1800000000000002,0.476095,0.48629,5.8
504,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.86737,6.0
505,132.0,11.354575,11.6,4.833333333333333,22.5691257,10.565180000000002,2.705,1.75,0.99,0.4948558333333333,1.85565,5.5
506,488.0,37.0104575,10.96,3.96,20.255278375,11.86572,2.6796,1.6407999999999998,0.86,0.481478,0.8059,5.5
507,180.0,14.485992,9.4,4.48,18.89450222,11.443499999999998,2.6916,1.5509999999999995,0.8480000000000001,0.5566228000000001,0.62985,2.8
508,286.0,45.027992,40.5,5.6,93.78445,8.79744,2.721,1.9072,0.944,0.436875,5.00311,2.8
509,185.0,27.10599,28.5,4.5,68.70049999999999,11.35495,2.62,1.765,0.985,0.4683433333333333,4.52755,1.8
510,46.0,9.133,23.0,4.0,48.7195,9.695,2.115,1.905,1.12,0.47888,5.50017,3.8
511,322.0,38.191,28.83333333333333,4.0,68.70049999999999,11.5619,2.8280000000000003,1.732,0.964,0.4775399999999999,4.52989,6.0
512,100.0,15.43,50.0,4.8,117.386335,8.79744,2.53,2.01,1.36,0.4448824999999999,7.01317,2.5
513,10.0,2.008328,4.666666666666667,4.066666666666666,8.808713333333333,11.711716666666668,2.828333333333333,1.4766666666666668,0.6166666666666667,0.5568373333333334,0.0222,5.0
514,180.0,7.957992,9.2,4.8,18.5863611398,11.61422,2.826,1.75,0.914,0.490932,0.86614,6.0
515,92.0,19.334,30.66666666666667,4.0,68.56273,9.159866666666668,1.95,1.913333333333333,1.15,0.4488266666666667,3.08833,5.5
516,60.0,6.508664,12.0,4.0,26.024935442,11.2599,2.856666666666667,1.7,0.8933333333333332,0.48503333333334,1.05605,6.5
517,100.0,10.803992,10.0,4.8,20.3920334,10.565180000000002,2.634,1.648,0.91,0.4927359999999999,0.83076,6.0
518,70.0,7.251328,10.5,4.0,20.255278375,11.26033125,2.79,1.60125,0.89875,0.4931925,0.77525,7.5
519,249.0,23.38089925,9.96,4.44,20.04904068,11.520164,2.7004,1.6488,0.8216,0.5559728000000002,0.8059,5.5
520,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7030000000000003,1.6980000000000002,0.892,0.498454,0.8148,6.0
521,100.0,7.4428315,10.0,4.8,20.2988926326,12.04083,2.81,1.648,0.8800000000000001,0.492719,0.83076,9.0
522,128.0,16.0,16.0,6.0,35.468537,10.13144,2.752,1.7,0.8800000000000001,0.481478,2.22761,2.0
523,38.0,2.008328,11.666666666666664,4.666666666666667,22.417181666666664,11.354766666666668,2.806666666666666,1.7166666666666668,0.9666666666666668,0.4865066666666666,0.77755,4.3
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50633,1.5
525,72.0,4.837324,11.3,4.666666666666667,24.654186666666664,10.874308333333332,2.7383333333333337,1.7380000000000002,0.9399999999999998,0.4960433333333333,0.19112,5.5
526,38.0,4.542664,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.8316666666666666,1.7,0.8866666666666666,0.4767116666666666,1.0408,5.8
527,100.0,18.697992000000006,50.0,4.0,117.386335,9.01375,2.445,1.98,1.265,0.42668,6.523,2.5
528,84.0,13.277328,12.0,4.8,24.699605857142853,10.554,2.647142857142857,1.6871428571428573,0.9042857142857142,0.4883942857142857,1.8288,5.5
529,36.0,3.555328,18.0,4.0,36.0685,8.2366,1.79,2.055,1.39,0.499,1.3513,4.0
530,214.0,47.231992,31.5,4.5,70.86454624999998,9.273855,2.298,1.907,1.224,0.448895,5.48,3.8
531,30.0,0.424326,6.666666666666668,3.166666666666665,13.016128333333334,12.700466666666664,2.77,1.336666666666667,0.6166666666666667,0.7623686666666668,0.36822,4.0
532,70.0,2.3341635000000003,4.666666666666667,3.2,8.808713333333333,12.700466666666664,2.77,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.0222,3.0
533,138.0,9.107996000000002,9.2,4.8,18.5863611398,11.82448,2.7060000000000004,1.7,0.904,0.498984,0.99502,5.5
534,72.0,6.88374375,8.0,4.4444444444444455,16.120079066666666,11.683233333333336,2.7883333333333336,1.5744444444444443,0.7655555555555555,0.5462611111111111,0.56215,7.5
535,116.0,11.35599,11.6,4.8,22.231818,11.177555000000002,2.675,1.6309999999999998,0.91,0.4960699999999999,0.81244,4.8
536,70.0,7.143328,10.0,4.571428571428571,20.323313857142857,10.620914285714289,2.6871428571428573,1.6814285714285713,0.8971428571428571,0.4898942857142857,0.8148,7.8
537,294.0,23.38089925,26.5118181818182,5.401273885350318,61.2309848181819,11.147936756756756,2.754108108108108,1.9077407407407407,0.9462962962962964,0.7707546296296297,3.26948,3.5
538,245.0,24.587992000000003,11.095238095238097,4.714285714285714,24.514919904761907,11.526066666666663,2.8038095238095235,1.7023809523809523,0.8676190476190477,0.5198571428571427,1.57191,5.8
539,219.0,40.61,24.5,4.5,53.4902975,10.98774,2.495,1.5419999999999998,0.96,0.4775399999999999,4.5665,4.0
540,33.0,9.133,16.5,4.0,35.468537,10.347,2.53,1.855,1.15,0.47888,3.20755,2.5
541,100.0,8.885992,10.0,4.8,20.185395713333328,10.91369,2.648,1.626,0.913,0.498984,0.86737,4.0
542,106.0,6.093996,10.7,4.6,21.9893120372,10.745844000000002,2.675,1.7080000000000002,0.958,0.495736,0.79955,6.0
543,100.0,8.147992,10.0,5.6,20.833018,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.4927359999999999,0.45758,6.0
544,111.0,17.2474855,7.4,3.6875,14.981794859375,12.119945,2.6575,1.5465,0.7225,0.611805,0.5043,2.5
545,72.0,4.073996,10.6,4.8,21.654418,11.20276,2.7270000000000003,1.767,0.9259999999999998,0.498984,0.79955,3.8
546,120.0,8.941324,10.0,4.666666666666667,20.185395713333328,10.838333333333331,2.6366666666666663,1.79,0.9250000000000002,0.4960433333333333,1.0047,5.5
547,74.0,4.9568275,7.4,4.2,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.70941,3.8
548,70.0,3.883996,10.0,4.8,20.016938,12.0034,2.934,1.654,0.774,0.492719,0.70329,5.5
549,100.0,7.502656,10.0,4.307692307692308,20.44345284615385,10.198130769230769,2.54,1.82,0.9723076923076924,0.4892738461538461,0.90311,6.0
550,112.0,12.421,12.2,4.8,24.75087845,11.43734,2.6184,1.736,0.944,0.4946015000000001,1.70155,6.5
551,120.0,13.747992000000002,12.0,4.8,24.789618,11.20276,2.774,1.767,0.96,0.491604,1.39322,5.5
552,21.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.7176,7.8
553,52.0,3.883996,10.4,4.4,20.833018,11.11696,2.7380000000000004,1.7420000000000002,0.928,0.48502,0.49916,6.0
554,38.0,3.947328,19.0,4.0,40.689515,9.251425,2.545,1.765,0.92,0.48273,1.50921,6.0
555,46.0,9.133,23.0,4.0,49.496,10.347,2.53,1.77,1.045,0.475566,4.30067,6.0
556,100.0,7.558488000000001,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.499726,0.77752,3.0
557,56.0,9.107996000000002,11.2,4.8,23.231818,10.75912,2.572,1.796,0.956,0.491714,1.00627,3.5
558,80.0,9.93196,10.0,4.8,20.016938,11.33044,2.774,1.598,0.882,0.498454,1.7909,5.5
559,108.0,7.558488000000001,10.8,4.5,21.654418,12.04083,2.81,1.7400000000000002,0.92,0.4927189999999999,0.85358,4.3
560,50.0,3.883996,10.0,4.8,20.016938,11.64556,2.857,1.7630000000000003,0.8240000000000001,0.499726,0.55823,2.5
561,131.0,24.150564000000003,17.333333333333332,4.666666666666667,38.89702,10.459208333333336,2.575833333333333,1.7533333333333332,0.9733333333333332,0.4736966666666666,1.92652,5.5
562,66.0,17.921332000000003,22.0,5.333333333333333,47.69701000000001,9.6903,2.986666666666667,1.8133333333333328,1.0266666666666666,0.4709133333333334,2.6772,4.0
563,188.0,26.090000000000003,31.33333333333333,4.0,69.59212799999999,9.159866666666668,2.9266666666666663,1.913333333333333,1.1933333333333334,0.4663883333333334,5.54914,4.8
564,100.0,8.07666,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498666,0.85401,6.0
565,92.0,13.215328,13.9,4.4,29.525338,10.960357142857143,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4930319999999999,1.26278,5.8
566,790.0,105.514,39.5,5.3,93.78445,9.273855,2.279,1.9072,1.2145,0.457149,5.50017,2.8
567,41.0,3.555328,9.2,4.0,19.8565257,12.39211,2.68,1.592,0.71,0.61443,0.59237,3.0
568,78.0,10.87690799999998,13.5,4.0,29.525338,10.296858333333333,2.58625,1.791875,0.9733333333333332,0.48742125,1.3124,6.5
569,198.0,13.9558185,9.2,4.8,18.5863611398,11.82448,2.8280000000000003,1.656,0.8480000000000001,0.4991960000000001,0.67999,2.9
570,50.0,3.253996,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,1.3008,9.0
571,90.0,11.463996000000002,10.0,3.2,20.93888802,12.0863,2.766,1.5419999999999998,0.71,0.5896600000000001,1.80256,4.0
572,99.0,15.751995999999998,15.2,4.8,33.739258,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4775399999999999,3.72067,6.0
573,46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,3.20755,3.8
574,190.0,14.485992,8.8,4.8,18.5863611398,12.63188,2.8355,1.6880000000000002,0.836,0.4907199999999999,0.75755,2.8
575,68.0,9.107996000000002,13.6,4.0,29.568292,10.600980000000002,2.58,1.7120000000000002,0.956,0.474714,1.15072,5.0
576,122.0,8.42666,11.6,4.8,24.88692185,11.023840000000002,2.644,1.794,0.96,0.499514,0.7768,8.0
577,52.0,4.243996,10.4,4.8,21.0615472413,11.43734,2.805,1.717,0.914,0.4946015000000001,0.86102,3.8
578,146.0,21.124328,13.666666666666664,4.666666666666667,28.97870133333333,11.556733333333336,2.81,1.6966666666666663,0.8566666666666668,0.4850333333333334,1.61291,6.0
579,126.0,13.385996,25.2,5.6,58.30341800000001,11.61422,2.884,1.736,0.944,0.467568,2.41982,2.3
580,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,0.75516,6.5
581,60.0,8.337992,12.6,4.8,26.2038268,11.288,2.754,1.7420000000000002,0.8699999999999999,0.4930319999999999,1.42262,5.5
582,112.0,13.053996,36.0,4.4,90.2267,11.107295,2.752,1.88,1.14,0.4618992,6.7765,2.5
583,544.0,87.89663600000002,25.2,4.44,58.30341800000001,10.993994000000002,2.6184,1.7666,0.9003999999999999,0.4673040000000001,2.45933,6.3
584,0.0,0.0,0.0,0.0,0.0,0.0,1.99,2.015,0.0,0.0,0.0,1.5
585,14.0,1.7401675,4.666666666666667,1.3333333333333333,8.773226666666666,11.614333333333336,1.903333333333333,1.31,0.68,0.82599,0.40894,4.0
586,46.0,9.773996,23.0,4.0,50.1811,11.38168,2.81,1.7400000000000002,0.86,0.487854,4.52989,3.5
587,184.0,40.747992,41.0,4.0,93.78445,9.370384,2.3080000000000003,1.904,1.22,0.447985,5.50017,2.5
588,214.0,39.569292,23.777777777777786,4.0,56.98088711111112,12.01102777777778,2.6383333333333336,1.5261111111111112,0.7711111111111111,0.6081561111111111,4.5665,6.0
589,72.0,3.443996,9.0,4.8,18.485977957625,11.79886,2.815,1.598,0.84875,0.498666,0.74876,5.5
590,30.0,1.7431599999999998,10.0,5.0,20.766935442,11.28095,2.89,1.68,0.8933333333333332,0.477685,0.65972,6.3
591,104.0,10.082327,10.0,4.833333333333333,21.061547333328,10.83216666666668,2.8349999999999995,1.711666666666667,0.8933333333333332,0.4912400000000001,0.82747,5.8
592,180.0,2.5363280000000006,9.0,4.8,18.5465357192,12.299314,2.8355,1.6728,0.8808000000000001,0.495329,0.49084,1.8
593,46.0,8.147992,23.0,4.0,50.1315,9.08885,2.295,1.905,1.4220000000000002,0.42668,4.90209,3.5
594,202.0,22.81264,20.2,6.0,47.3154225304,11.61422,2.884,1.736,0.944,0.467568,4.08822,2.0
595,68.0,9.773996,13.6,4.8,29.525338,11.5619,2.764,1.7420000000000002,0.914,0.486658,0.92003,3.5
596,40.0,4.03,20.0,4.0,43.498522,8.897,2.065,1.925,1.165,0.477015,1.7,3.8
597,92.0,11.624328000000002,12.0,4.8,24.789618,11.177555000000002,2.7845,1.7,0.8649999999999999,0.48502,1.0066,6.0
598,108.0,8.147992,10.8,4.8,20.077018,11.023840000000002,2.708,1.648,0.946,0.4957955,0.82747,6.0
599,80.0,4.542664,13.333333333333336,4.666666666666667,27.44881366633333,11.654066666666669,2.8816666666666664,1.7516666666666667,0.9933333333333336,0.4758883333333334,0.49916,4.3
600,76.0,8.147992,15.2,4.8,31.937418,10.75714,2.684,1.76,0.914,0.486658,0.93396,6.5
601,127.0,13.385996,22.4,4.0,49.224449375,9.8771,2.3080000000000003,1.88,1.4220000000000002,0.47888,3.08833,4.5
602,105.0,6.394996,18.666666666666668,4.666666666666667,41.99652,11.296833333333336,2.7466666666666666,1.7175,0.92,0.4729766666666666,1.86481,6.0
603,46.0,9.133,20.5,4.0,47.8025,11.340425,2.0200000000000005,1.825,1.12,0.4743239999999999,2.16486,2.5
604,114.0,17.46,22.8,5.6,49.204038,10.13144,2.352,1.8200000000000005,1.104,0.475566,5.20133,1.8
605,114.0,17.623983999999997,22.8,5.6,49.204038,10.13144,2.352,1.8590000000000004,1.104,0.475566,4.8568,6.0
606,97.0,8.228992,9.4,4.4,18.78740068,11.82448,2.8280000000000003,1.6520000000000004,0.836,0.5368794,0.73803,6.0
607,232.0,33.20565499999999,11.6,4.0,24.085483,12.22274,2.68,1.592,0.7380000000000001,0.48855,1.4486,5.0
608,110.0,3.555328,4.666666666666667,3.2,8.808713333333333,13.51252,2.4133333333333336,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.43591,2.3
609,30.0,9.133,30.0,4.0,68.16233625,9.370384,1.985,1.765,1.02,0.467568,6.31755,2.8
610,30.0,1.7431599999999998,4.666666666666667,5.333333333333333,8.808713333333333,11.795966666666668,2.9266666666666663,1.775,0.8066666666666666,0.48039,0.49724,7.0
611,226.0,18.204399750000004,9.454545454545457,4.727272727272728,20.851584697132832,11.148754545454542,2.760727272727273,1.6398181818181816,0.874545454545454,0.5518918918918182,0.07675,6.0
612,100.0,7.900992,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.499726,0.91248,3.5
613,219.0,40.61,24.5,4.5,53.4902975,11.90626,2.225,1.765,0.945,0.4789899999999999,4.5665,1.8
614,258.0,5.815328000000001,11.61904761904762,4.714285714285714,24.135015142857146,11.582328571428572,2.857619047619047,1.6900000000000002,0.8576190476190477,0.5198571428571429,0.6278,5.8
615,108.0,8.885992,16.8,4.0,36.0685,9.682,2.675,1.855,0.945,0.48273,1.71759,5.5
616,46.0,9.874,23.0,4.0,48.7195,9.1302,2.115,1.88,1.106666666666667,0.47888,3.958,1.5
